total_qty,uom,guid,createdAt,startdatetime
804,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,00056b2e-1975-bf9b-2b15-81eae7fe3402,2023-06-18 20:03:56+00,2023-06-18 18:00:00+00
836,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,00056b2e-1975-bf9b-2b15-81eae7fe3402,2023-06-20 19:06:56+00,2023-06-18 18:00:00+00
368,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,00294a0e-2a86-1314-ed90-2cae36a1d4b0,2023-06-13 05:04:04+00,2023-06-13 03:00:00+00
336,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,00294a0e-2a86-1314-ed90-2cae36a1d4b0,2023-06-15 04:06:52+00,2023-06-13 03:00:00+00
48,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,01406516-a7b9-61c7-16a9-72ebd341fc81,2023-06-01 17:03:56+00,2023-06-01 15:00:00+00
112,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,016ef93a-dd8f-9b73-142e-587ca8605e2d,2023-06-03 16:04:03+00,2023-06-03 14:00:00+00
112,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,0181c8c2-5f97-1a5a-2070-c8116fe81a0a,2023-06-04 16:03:42+00,2023-06-04 14:00:00+00
112,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,01a36d20-b7c2-52a8-6708-7f4803235322,2023-06-04 07:03:42+00,2023-06-04 05:00:00+00
112,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,020cc605-4929-455d-b683-aebca5bc9099,2023-06-03 22:03:52+00,2023-06-03 20:00:00+00
272,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,036fda1d-6c01-9a29-1480-d45b774d0112,2023-06-11 18:04:03+00,2023-06-11 16:00:00+00
304,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,036fda1d-6c01-9a29-1480-d45b774d0112,2023-06-13 17:07:13+00,2023-06-11 16:00:00+00
112,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,03b6b849-70f2-9025-b36b-36c07e1253cb,2023-06-03 14:03:51+00,2023-06-03 12:00:00+00
336,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,0438756c-7eca-711c-f9c8-9825331a32cc,2023-06-14 14:04:23+00,2023-06-14 12:00:00+00
336,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,04795e37-3da6-8491-0594-d968e7d873b2,2023-06-16 03:03:47+00,2023-06-16 01:00:00+00
336,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,048f5073-dfd5-fe51-e44a-34d9867e1d43,2023-06-13 15:03:53+00,2023-06-13 13:00:00+00
112,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,052bcc3c-e1f8-3917-2548-3faf0736d4f1,2023-06-05 13:03:43+00,2023-06-05 11:00:00+00
336,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,05d8a5ed-e1d0-7794-2f37-cc9b35b60562,2023-06-07 17:04:41+00,2023-06-07 15:00:00+00
804,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,060c958b-35e6-f946-8f4f-5ac1fc2eb5b3,2023-06-17 23:04:15+00,2023-06-17 21:00:00+00
112,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,061377b3-b965-ad1f-b465-f380537c1704,2023-06-05 21:03:51+00,2023-06-05 19:00:00+00
112,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,06f53175-8043-c999-fc1c-c5ff1de4d46d,2023-06-02 13:03:59+00,2023-06-02 11:00:00+00
112,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,0878df91-4787-4f89-70f3-952cd398929e,2023-06-03 09:04:04+00,2023-06-03 07:00:00+00
336,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,088a9573-54ad-2a57-9e3e-4c0653abb2fc,2023-06-14 03:04:08+00,2023-06-14 01:00:00+00
336,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,095fdd2c-d8c6-f8f7-7f55-02f180eca053,2023-06-15 21:03:40+00,2023-06-15 19:00:00+00
112,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,097c17c7-6a6d-d2d5-f5d7-ba129206296d,2023-06-02 11:03:59+00,2023-06-02 09:00:00+00
272,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,0a925d1b-9af9-238c-4372-b96818c364ba,2023-06-10 13:04:08+00,2023-06-10 11:00:00+00
336,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,0ab8a9f9-494e-5f6d-55c8-7807fecace3a,2023-06-07 09:04:29+00,2023-06-07 07:00:00+00
336,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,0b46e339-ec47-2a7e-b047-8c0839fc02ce,2023-06-09 16:04:49+00,2023-06-09 14:00:00+00
336,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,0b8286c3-71f7-e4b2-c572-fc445b8b7a95,2023-06-14 08:04:17+00,2023-06-14 06:00:00+00
368,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,0c5ce0bf-fbe9-9790-886b-8492e2e626cd,2023-06-08 04:04:07+00,2023-06-08 02:00:00+00
336,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,0c5ce0bf-fbe9-9790-886b-8492e2e626cd,2023-06-10 03:07:15+00,2023-06-08 02:00:00+00
48,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,0c71e860-4c90-55be-e5a1-714191e13573,2023-06-01 21:03:58+00,2023-06-01 19:00:00+00
336,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,0c88dd9e-42e1-8d7d-922c-6c54c4ea635a,2023-06-09 03:03:57+00,2023-06-09 01:00:00+00
304,DRAAS_DIAMOND_GB_MEMORY_US_WEST_1,0c88dd9e-42e1-8d7d-922c-6c54c4ea635a,2023-06-11 02:06:57+00,2023-06-09 01:00:00+00
